images/train/religious_painting/hieronymus-bosch_st-jacques-and-the-magician-hermogenes.jpg,17
images/train/religious_painting/albrecht-durer_temptation.jpg,17
images/train/religious_painting/joachim-patinir_rocky-landscape-with-saint-jerome.jpg,17
images/train/religious_painting/albrecht-durer_the-adoration-of-the-magi-1504.jpg,17
images/train/religious_painting/pinturicchio_the-annunciation-1501.jpg,11
images/train/religious_painting/piero-della-francesca_st-andrew-and-st-bernardino.jpg,8
images/train/religious_painting/dosso-dossi_sts-john-and-bartholomew-with-donors-1527.jpg,11
images/train/religious_painting/caravaggio_saint-francis-in-meditation(1).jpg,4
images/train/religious_painting/fra-angelico_crucified-christ-1434.jpg,8
images/train/religious_painting/albrecht-durer_the-holy-family.jpg,17
images/train/religious_painting/hieronymus-bosch_the-garden-of-earthly-delights-1516-12.jpg,17
images/train/religious_painting/fernando-botero_the-dolorosa.jpg,15
images/train/religious_painting/marc-chagall_the-vision-of-moses-1968.jpg,15
images/train/religious_painting/albrecht-durer_conversion-of-paul.jpg,17
images/train/religious_painting/marc-chagall_the-tablets-of-law-1962-1.jpg,15
images/train/religious_painting/albrecht-durer_christ-crowned-with-thorns-1512.jpg,17
images/train/religious_painting/paolo-uccello_disputation-of-st-stephen.jpg,8
images/train/religious_painting/gustave-dore_the-ammonite-and-moabite-armies-are-destroyed.jpg,23
images/train/religious_painting/james-tissot_the-brazen-serpent.jpg,24
images/train/religious_painting/salvador-dali_st-george-and-the-dragon.jpg,9
images/train/religious_painting/parmigianino_madonna-with-saint-zacharias-1530.jpg,13
images/train/religious_painting/benozzo-gozzoli_st-dominic-reuscitates-napoleone-orsini.jpg,8
images/train/religious_painting/pietro-perugino_pala-di-sant-agostino-pieta-1523.jpg,11
images/train/religious_painting/lorenzo-lotto_altar-of-st-lucia-st-lucia-in-front-of-the-judges-1532.jpg,11
images/train/religious_painting/marc-chagall_rahab-and-the-spies-of-jericho-1960.jpg,15
images/train/religious_painting/bartolome-esteban-murillo_saint-anthony-of-padua-adore-the-child.jpg,4
images/train/religious_painting/francisco-de-zurbaran_st-pierre-pascal-bishop-of-jaen.jpg,4
images/train/religious_painting/william-blake_melancholy-1820.jpg,24
images/train/religious_painting/hieronymus-bosch_the-temptation-of-st-anthony.jpg,17
images/train/religious_painting/giorgio-vasari_the-garden-of-gethsemane.jpg,13
images/train/religious_painting/tintoretto_the-presentation-of-the-virgin-1556.jpg,13
images/train/religious_painting/robert-campin_madonna-and-child-in-a-garden.jpg,17
images/train/religious_painting/bernardo-strozzi_the-charity-of-st-lawrence.jpg,4
images/train/religious_painting/raphael_st-john-the-baptist-in-the-desert-1520.jpg,11
images/train/religious_painting/gustave-dore_jacob-wrestling-with-the-angel-1866.jpg,23
images/train/religious_painting/sandro-botticelli_the-agony-in-the-garden(1).jpg,8
images/train/religious_painting/pietro-perugino_pala-di-sant-agostino-baptism-of-christ-1523.jpg,11
images/train/religious_painting/salvador-dali_the-sacred-heart-of-jesus.jpg,21
images/train/religious_painting/titian_not_detected_224922.jpg,11
images/train/religious_painting/george-frederick-watts_creation.jpg,24
images/train/religious_painting/cima-da-conegliano_st-jerome-in-a-landscape.jpg,11
images/train/religious_painting/fra-angelico_scenes-from-the-life-of-christ-1452-1.jpg,8
images/train/religious_painting/nicholas-roerich_pantokrator-1909.jpg,3
images/train/religious_painting/peter-paul-rubens_miracle-of-st-ignatius-of-loyola.jpg,4
images/train/religious_painting/marc-chagall_the-lord-appears-to-elijah-at-the-entrance-to-the-cave-in-which-he-took-refuge-i-kings-xix-9-13-1956.jpg,15
images/train/religious_painting/andy-warhol_the-last-supper-1986-1.jpg,19
images/train/religious_painting/pietro-perugino_virgin-enthroned-with-saints-catherine-of-alexandria-and-biagio.jpg,11
images/train/religious_painting/robert-campin_blessing-christ-and-praying-virgin.jpg,17
images/train/religious_painting/pieter-bruegel-the-elder_landscape-with-christ-appearing-to-the-apostles-at-the-sea-of-tiberias-1553.jpg,17
images/train/religious_painting/guido-reni_massacre-of-the-innocents-1611.jpg,4
images/train/religious_painting/jacopo-pontormo_st-matthew-the-evangelist.jpg,13
images/train/religious_painting/rembrandt_jesus-christ-entombed-1654.jpg,4
images/train/religious_painting/paolo-veronese_the-fainting-of-esther.jpg,13
images/train/religious_painting/gustave-moreau_the-prodigal-son-1890.jpg,24
images/train/religious_painting/james-tissot_barrabbas-illustration-from-the-life-of-our-lord-jesus-christ-1894.jpg,21
images/train/religious_painting/piero-della-francesca_death-of-adam-detail(1).jpg,8
images/train/religious_painting/paolo-uccello_scenes-of-monastic-life-1.jpg,8
images/train/religious_painting/fra-angelico_marriage-of-the-virgin-1434.jpg,8
images/train/religious_painting/hieronymus-bosch_the-temptation-of-st-anthony-1516-5.jpg,17
images/train/religious_painting/benozzo-gozzoli_procession-of-the-magi-detail-1461.jpg,8
images/train/religious_painting/albrecht-durer_st-philip-1526.jpg,17
images/train/religious_painting/ilya-repin_get-away-from-me-satan.jpg,21
images/train/religious_painting/michelangelo_the-entombment.jpg,11
images/train/religious_painting/sebastien-bourdon_the-holy-family-with-saints-elizabeth-and-the-infant-john-the-baptist-1665.jpg,4
images/train/religious_painting/salvador-dali_hircus-caprarum-super-faciem-terrae-1964.jpg,24
images/train/religious_painting/tintoretto_the-resurrection-of-christ-1565.jpg,13
images/train/religious_painting/nicholas-roerich_annunciation-virgin-mary-1907.jpg,3
images/train/religious_painting/albrecht-altdorfer_entombment-of-christ-1518.jpg,17
images/train/religious_painting/fra-angelico_thebaid.jpg,8
images/train/religious_painting/ilya-repin_job-and-his-friends-1869.jpg,21
images/train/religious_painting/tintoretto_visitation.jpg,13
images/train/religious_painting/nicholas-roerich_maitreya-1932-3.jpg,24
images/train/religious_painting/marc-chagall_striking-the-rock.jpg,15
images/train/religious_painting/mikhail-nesterov_ascension-1895.jpg,24
images/train/religious_painting/guido-reni_st-sebastian-1642.jpg,4
images/train/religious_painting/albrecht-altdorfer_calvary-1526.jpg,17
images/train/religious_painting/domenico-veneziano_martyrdom-of-st-lucy.jpg,8
images/train/religious_painting/andrea-mantegna_madonna-and-child-jpg.jpg,11
images/train/religious_painting/hieronymus-bosch_the-conjuror.jpg,17
images/train/religious_painting/pietro-perugino_polyptych-annunziata-john-the-baptist.jpg,8
images/train/religious_painting/paolo-veronese_coronation-of-the-virgin-1555.jpg,13
images/train/religious_painting/james-tissot_nathan-rebukes-david-as-in-2-samuel-120.jpg,21
images/train/religious_painting/albrecht-durer_the-holy-family-with-joachim-and-saint-ann.jpg,17
images/train/religious_painting/filippo-lippi_funeral-of-st-jerome-1465.jpg,8
images/train/religious_painting/andrea-del-sarto_holy-family-borgherini.jpg,13
images/train/religious_painting/michelangelo_the-ancestors-of-christ-azor-sadoch-1512.jpg,11
images/train/religious_painting/gustave-dore_the-vision-of-the-valley-of-dry-bones-1866.jpg,23
images/train/religious_painting/paolo-veronese_st-sebastian-1558.jpg,13
images/train/religious_painting/lorenzo-lotto_st-catherine-of-alexandria-1522.jpg,11
images/train/religious_painting/salvador-dali_religious-scene-in-particles.jpg,0
images/train/religious_painting/gustave-dore_rizpah-s-kindness-toward-the-dead.jpg,23
images/train/religious_painting/vasily-surikov_the-apostle-paul-explains-the-tenets-of-faith-in-the-presence-of-king-agrippa-his-sister-1875.jpg,21
images/train/religious_painting/albrecht-durer_the-dresden-altarpiece-central-panel-1496.jpg,17
images/train/religious_painting/gustave-dore_samuel-blesses-saul.jpg,23
images/train/religious_painting/tintoretto_the-fall-of-man-1578.jpg,13
images/train/religious_painting/tintoretto_camerlenghi-madonna-madonna-of-the-treasurers.jpg,13
images/train/religious_painting/peter-paul-rubens_esther-and-ahasverus.jpg,4
images/train/religious_painting/gerard-david_mary-and-child-with-two-angels-making-music.jpg,17
images/train/religious_painting/james-tissot_the-hidden-treasure-illustration-from-the-life-of-our-lord-jesus-christ.jpg,24
images/train/religious_painting/edward-burne-jones_angel.jpg,23
images/train/religious_painting/ilya-repin_behold-a-man-1867.jpg,21
images/train/religious_painting/filippo-lippi_madonna-and-child-enthroned-with-saints.jpg,8
images/train/religious_painting/caravaggio_entombment(1).jpg,4
images/train/religious_painting/paolo-veronese_rescue-of-moses-from-the-waters-of-the-nile.jpg,13
images/train/religious_painting/tintoretto_ascension-of-christ-1581.jpg,13
images/train/religious_painting/marc-chagall_potiphar-s-wife-tries-unsuccessfully-to-seduce-joseph-genesis-xxxix-7-9.jpg,15
images/train/religious_painting/cristovao-de-figueiredo_ecce-homo-1520.jpg,13
images/train/religious_painting/andrea-del-sarto_baptism-of-the-people-1517.jpg,11
images/train/religious_painting/gustave-dore_christ-presented-to-the-people.jpg,23
images/train/religious_painting/giovanni-bellini_the-virgin-and-child-with-st-peter-and-st-sebastian.jpg,8
images/train/religious_painting/lucas-cranach-the-elder_the-holy-family-1509.jpg,17
images/train/religious_painting/maerten-van-heemskerck_the-adoration-of-the-magi.jpg,13
images/train/religious_painting/domenico-ghirlandaio_slaughter-of-the-innocents-1490.jpg,8
images/train/religious_painting/ilya-repin_prophet-1890.jpg,21
images/train/religious_painting/giovanni-bellini_madonna-and-child-with-saints-and-a-donor-1507.jpg,11
images/train/religious_painting/giovanni-domenico-tiepolo_abraham-and-the-three-angels.jpg,22
images/train/religious_painting/paolo-veronese_st-luke-1555.jpg,13
images/train/religious_painting/pietro-perugino_the-ascension-of-christ-1498.jpg,11
images/train/religious_painting/gustave-dore_abraham-journeying-into-the-land-of-canaan-1866.jpg,23
images/train/religious_painting/francisco-de-zurbaran_birth-of-the-virgin-1629.jpg,4
images/train/religious_painting/franz-stuck_salome-1906-1.jpg,3
images/train/religious_painting/rembrandt_adam-and-eve.jpg,4
images/train/religious_painting/jan-van-eyck_left-panel-from-the-ghent-altarpiece-1432.jpg,17
images/train/religious_painting/rogier-van-der-weyden_seven-sacraments-altarpiece-1450.jpg,17
images/train/religious_painting/gustav-klimt_adam-and-eva-unfinished-1918.jpg,3
